"ts|uid|id.orig_h|id.orig_p|id.resp_h|id.resp_p|proto|service|duration|orig_bytes|resp_bytes|conn_state|local_orig|local_resp|missed_bytes|history|orig_pkts|orig_ip_bytes|resp_pkts|resp_ip_bytes|tunnel_parents|label|detailed-label"
"1525880058.015640|CZgjKk1dL0ubvNxHYf|192.168.100.103|36840|160.94.58.192|23|tcp|-|-|-|-|S0|-|-|0|S|1|60|0|0|-|Malicious|PartOfAHorizontalPortScan"
"1525880003.015744|CKQpoK1QBY8CDJvWJg|192.168.100.103|43763|230.241.117.75|33000|udp|-|-|-|-|S0|-|-|0|D|1|40|0|0|-|Benign|-"
"1525880058.045871|CJ8tcmVkP2RUxVBEh|192.168.100.103|48626|92.163.116.219|23|tcp|-|-|-|-|S0|-|-|0|S|1|60|0|0|-|Malicious|PartOfAHorizontalPortScan"
"1525880059.015824|CK5fzL3CwDVgo1MoHg|192.168.100.103|53574|158.214.101.39|23|tcp|-|-|-|-|S0|-|-|0|S|1|60|0|0|-|Malicious|PartOfAHorizontalPortScan"
"1525880004.016168|C6mWBb13xcg3JGsHcc|192.168.100.103|43763|154.40.31.37|55317|udp|-|-|-|-|S0|-|-|0|D|1|40|0|0|-|Benign|-"
"1525880059.045808|CeTmhd1UzzqJaBZUyj|192.168.100.103|33984|199.219.252.158|23|tcp|-|-|-|-|S0|-|-|0|S|1|60|0|0|-|Malicious|PartOfAHorizontalPortScan"
"1525880005.015614|CqzMdroV2trHrwUM7|192.168.100.103|43763|131.245.1.228|35152|udp|-|-|-|-|S0|-|-|0|D|1|40|0|0|-|Benign|-"
"1525880061.006701|CdkbS542yM1yPr3p98|192.168.100.103|55650|10.44.96.90|23|tcp|-|2.993808|0|0|S0|-|-|0|S|3|180|0|0|-|Malicious|PartOfAHorizontalPortScan"
"1525880006.016039|CjjLKT2ZRCBbVWOEo|192.168.100.103|43763|59.155.168.192|48898|udp|-|-|-|-|S0|-|-|0|D|1|40|0|0|-|Benign|-"
"1525880061.045693|CoZekW3lzjkkBDCdwh|192.168.100.103|45731|94.88.239.50|23|tcp|-|-|-|-|S0|-|-|0|S|1|60|0|0|-|Malicious|PartOfAHorizontalPortScan"
"1525880062.015894|CvAFwY2gG5APGqyQQ2|192.168.100.103|50359|139.124.68.11|2323|tcp|-|-|-|-|S0|-|-|0|S|1|60|0|0|-|Malicious|PartOfAHorizontalPortScan"
"1525880007.015974|C0NXOs20U1Z4QWciM4|192.168.100.103|43763|155.48.102.88|48268|udp|-|-|-|-|S0|-|-|0|D|1|40|0|0|-|Benign|-"
"1525880063.015815|CF9t4jtpTlh3eSFIb|192.168.100.103|40255|49.137.26.179|8080|tcp|-|-|-|-|S0|-|-|0|S|1|60|0|0|-|Malicious|PartOfAHorizontalPortScan"
"1525880008.015908|CivgLB36vcS6l6jjj8|192.168.100.103|43763|139.46.237.0|34910|udp|-|-|-|-|S0|-|-|0|D|1|40|0|0|-|Benign|-"
"1525880063.045797|CiIUkA1t8s5zKCTd48|192.168.100.103|45981|186.47.210.152|23|tcp|-|-|-|-|S0|-|-|0|S|1|60|0|0|-|Malicious|PartOfAHorizontalPortScan"
"1525880064.006754|CphAfY0jcBqvRjVxf|192.168.100.103|38588|180.88.169.184|2323|tcp|-|2.999070|0|0|S0|-|-|0|S|3|180|0|0|-|Malicious|PartOfAHorizontalPortScan"
"1525880064.015749|C1qFxL3B3t4B9GL4t8|192.168.100.103|33938|49.160.90.186|23|tcp|-|-|-|-|S0|-|-|0|S|1|60|0|0|-|Malicious|PartOfAHorizontalPortScan"
"1525880009.016346|CHlk9H1MZzxG0IVEAh|192.168.100.103|43763|121.194.116.2|32147|udp|-|-|-|-|S0|-|-|0|D|1|40|0|0|-|Benign|-"
"1525880064.045735|Cz7Tus3VYDv6GJQSwh|192.168.100.103|39341|59.81.136.23|2323|tcp|-|-|-|-|S0|-|-|0|S|1|60|0|0|-|Malicious|PartOfAHorizontalPortScan"
"1525880010.016275|CVQTfH2My4KAUh8mye|192.168.100.103|43763|78.255.123.166|9474|udp|-|-|-|-|S0|-|-|0|D|1|40|0|0|-|Benign|-"
"1525880065.045917|Cj7mGJ3HbeNNOR6WVh|192.168.100.103|45809|95.101.231.39|8080|tcp|-|-|-|-|S0|-|-|0|S|1|60|0|0|-|Malicious|PartOfAHorizontalPortScan"
"1525880010.861065|CL22h5nHdyNBXx7dc|192.168.100.103|123|37.187.104.44|123|udp|-|0.026718|48|48|SF|-|-|0|Dd|1|76|1|76|-|Benign|-"
"1525880011.015961|CUzgNn3u0PpRYupkAk|192.168.100.103|43763|84.61.152.63|43219|udp|-|-|-|-|S0|-|-|0|D|1|40|0|0|-|Benign|-"
"1525880066.045854|CD37VL3GiVEvrNTzfh|192.168.100.103|36840|160.94.58.192|23|tcp|-|-|-|-|S0|-|-|0|S|1|60|0|0|-|Malicious|PartOfAHorizontalPortScan"
"1525880067.006809|CR6wpPFgIoaJq4tg|192.168.100.103|55256|204.45.101.149|2323|tcp|-|2.999066|0|0|S0|-|-|0|S|3|180|0|0|-|Malicious|PartOfAHorizontalPortScan"
"1525880012.016145|CwiR2s4zOtzmUbF0Xl|192.168.100.103|43763|249.242.6.107|18339|udp|-|-|-|-|S0|-|-|0|D|1|40|0|0|-|Benign|-"
"1525880067.045805|CGPHaF4AwTFJyVmHI|192.168.100.103|53574|158.214.101.39|23|tcp|-|-|-|-|S0|-|-|0|S|1|60|0|0|-|Malicious|PartOfAHorizontalPortScan"
"1525880068.006994|CVHOG822gitAsvAYRc|192.168.100.103|59466|99.214.213.18|23|tcp|-|2.998822|0|0|S0|-|-|0|S|3|180|0|0|-|Malicious|PartOfAHorizontalPortScan"
"1525880013.016078|CuDhaI2khxIZWkvKW4|192.168.100.103|43763|128.173.43.77|61544|udp|-|-|-|-|S0|-|-|0|D|1|40|0|0|-|Benign|-"
"1525880013.173256|CvuA2k2lZGy3TUef96|204.115.183.3|11|192.168.100.103|0|icmp|-|-|-|-|OTH|-|-|0|-|1|56|0|0|-|Benign|-"
"1525880014.016013|CcPeUn4NMRGRSKtOkk|192.168.100.103|43763|61.185.188.196|27166|udp|-|-|-|-|S0|-|-|0|D|1|40|0|0|-|Benign|-"
"1525880070.007114|CGteX4UwONl119oVg|192.168.100.103|43017|110.159.172.69|23|tcp|-|2.998825|0|0|S0|-|-|0|S|3|180|0|0|-|Malicious|PartOfAHorizontalPortScan"
"1525880070.045846|CrGana2wkwT11zK5Ck|192.168.100.103|50359|139.124.68.11|2323|tcp|-|-|-|-|S0|-|-|0|S|1|60|0|0|-|Malicious|PartOfAHorizontalPortScan"
"1525880071.007299|Cayofo5sgqw6BxTLa|192.168.100.103|42419|68.8.241.24|8080|tcp|-|2.998567|0|0|S0|-|-|0|S|3|180|0|0|-|Malicious|PartOfAHorizontalPortScan"
"1525880071.015795|C1UfhcBzlZO21Qbwj|192.168.100.103|38588|180.88.169.184|2323|tcp|-|-|-|-|S0|-|-|0|S|1|60|0|0|-|Malicious|PartOfAHorizontalPortScan"
"1525880016.015883|CKXSSP2sBhTLtPa4O8|192.168.100.103|43763|237.52.205.118|14310|udp|-|-|-|-|S0|-|-|0|D|1|40|0|0|-|Benign|-"
"1525880071.045777|C91Ker1rv3dScCFzmf|192.168.100.103|40255|49.137.26.179|8080|tcp|-|-|-|-|S0|-|-|0|S|1|60|0|0|-|Malicious|PartOfAHorizontalPortScan"
"1525880013.393632|CE8XtGO8RQ8Si3ESi|12.19.177.130|3|192.168.100.103|1|icmp|-|3.163960|120|0|OTH|-|-|0|-|2|176|0|0|-|Benign|-"
"1525880017.016316|C1XJwn4pxh9OnZTbYl|192.168.100.103|43763|117.35.253.72|28970|udp|-|-|-|-|S0|-|-|0|D|1|40|0|0|-|Benign|-"
"1525880072.045963|CK1TFCE7iv518lEz9|192.168.100.103|33938|49.160.90.186|23|tcp|-|-|-|-|S0|-|-|0|S|1|60|0|0|-|Malicious|PartOfAHorizontalPortScan"
